tmdb_id,imdb_id,title,release_year,release_date,budget_raw,gross_raw,budget_2025,gross_2025,cpi_gross_year,cpi_budget_year,roi,log_roi,runtime_min,genres,certification,original_language,popularity,vote_average,vote_count,production_cos,tagline,overview,poster_file,script_file,roi_2025,log_roi_2025
11169.0,tt0360009,Spartan,2004.0,2004-03-12,19250000.0,8112712.0,33457336.96,13734490.72,188.9,184.0,-0.5785604155844156,-0.8640788465334768,102.0,Mystery|Action|Drama|Thriller|Crime,R,en,2.8534,6.185,414.0,Franchise Pictures|ApolloMedia|Signature Pictures|Warner Bros. Pictures,She's missing.,"U.S. government agent Scott is assigned to rescue the daughter of a high-ranking government official. As willing as he is to bend the rules to get things done, though, Scott is shocked to find that others are willing to go even further to protect a political career.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/11169.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Spartan.txt,-0.589492411293215,-0.890360863764096
9675.0,tt0375063,Sideways,2004.0,2004-10-22,16000000.0,109502303.0,27808695.65,185382935.41,188.9,184.0,5.8438939375,1.923356858759076,127.0,Comedy|Drama|Romance,R,en,3.2843,7.118,1876.0,Fox Searchlight Pictures|Michael London Productions,In search of wine. In search of women. In search of themselves.,"Two middle-aged men embark on a spiritual journey through Californian wine country. One is an unpublished novelist suffering from depression, and the other is only days away from walking down the aisle.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/9675.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Sideways.txt,5.66636572039293,1.8970748419258927
1155828.0,tt28479262,Sing Sing,2024.0,2024-07-12,2000000.0,3401789.0,2099113.88,3462419.23,314.2,304.7,0.7008945,0.5311542891504597,107.0,Drama,R,en,2.8806,7.42,351.0,Black Bear Pictures|Edith Productions|Marfa Peach Company,Trust the process.,"Divine G, imprisoned at Sing Sing for a crime he didn't commit, finds purpose by acting in a theatre group alongside other incarcerated men in this story of resilience, humanity, and the transformative power of art.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/1155828.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Sing-Sing.txt,0.6494670741732221,0.5004522503919249
7516.0,tt0475394,Smokin' Aces,2006.0,2006-12-09,17000000.0,57103895.0,27837173.58,90584452.49,201.6,195.3,2.359052647058824,1.2116589839395475,109.0,Action|Comedy|Crime|Thriller|Drama,R,en,5.3576,6.487,1824.0,Universal Pictures|Working Title Films|StudioCanal|Relativity Media|Scion Films,Nobody gets away clean.,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/7516.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Smokin-Aces.txt,2.254082251909427,1.179910285646845
8080.0,tt0324127,Suspect Zero,2004.0,2004-08-27,27000000.0,13000000.0,46927173.91,22008470.09,188.9,184.0,-0.5185185185185185,-0.7308875085427923,99.0,Crime|Thriller,R,en,2.0534,5.565,368.0,Paramount Pictures|Cruise/Wagner Productions|Lakeshore Entertainment|Intermedia Films|IM Filmproduktion,Who's next?,"A killer is on the loose, and an FBI agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/8080.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Suspect-Zero.txt,-0.5310079798922201,-0.7571695253761747
634649.0,tt10872600,Spider-Man: No Way Home,2021.0,2021-12-15,200000000.0,1921847111.0,247140649.15,2268758605.01,270.9,258.8,8.609235555,2.2627246729919617,148.0,Action|Adventure|Science Fiction,PG-13,en,35.7937,7.933,21893.0,Marvel Studios|Pascal Pictures|Columbia Pictures,The Multiverse unleashed.,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/634649.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Spider-Man.txt,8.180030127836217,2.217030486526384
933260.0,tt17526714,The Substance,2024.0,2024-09-07,17500000.0,77316812.0,18367246.47,78694832.84,314.2,304.7,3.4181035428571427,1.4857105413138638,141.0,Horror|Science Fiction,R,en,16.0094,7.134,5932.0,Working Title Films|Blacksmith|Working Title Films,Have you ever dreamt of a better version of yourself?,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/933260.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Substance-The.txt,3.284519890803208,1.455008501619051
140607.0,tt2488496,Star Wars: The Force Awakens,2015.0,2015-12-15,245000000.0,2068223624.0,331013941.7,2790792890.11,237.0,236.7,7.44172907755102,2.1331871546339007,136.0,Adventure|Action|Science Fiction,PG-13,en,15.1219,7.25,20480.0,Lucasfilm Ltd.|Bad Robot,Every generation has a story.,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/140607.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/StarWarsTheForceAwakens.txt,7.431043344510587,2.1319205300150457
13885.0,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007.0,2007-12-21,50000000.0,153384272.0,79315476.19,236624651.16,207.3,201.6,2.06768544,1.1209233489134465,116.0,Drama|Horror,R,en,8.0801,7.178,6313.0,DreamWorks Pictures|Warner Bros. Pictures|The Zanuck Company|Dombey Street Productions|Parkes+MacDonald Production,Never Forget. Never Forgive.,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/13885.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Sweeney-Todd-The-Demon-Barber-of-Fleet-Street.txt,1.9833351891271045,1.093041865672239
284053.0,tt3501632,Thor: Ragnarok,2017.0,2017-10-02,180000000.0,855301806.0,239850000.0,1115975183.84,245.1,240.0,3.7516767,1.558497545234107,131.0,Action|Science Fiction|Comedy,PG-13,en,16.0267,7.581,21939.0,Marvel Studios,No hammer. No problem.,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/284053.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/ThorRagnarok.txt,3.652804602209714,1.5374701780434352
4960.0,tt0383028,"Synecdoche, New York",2008.0,2008-10-24,20000000.0,4383538.0,30853835.02,6511172.56,215.3,207.3,-0.7808231,-1.517876112673156,124.0,Drama,R,en,3.4195,7.547,1585.0,Likely Story|Projective Testing Service|Sidney Kimmel Entertainment|Russia,The end is built into the beginning.,"A theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of New York inside a warehouse as part of his new play.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/4960.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Synecdoche-New-York.txt,-0.7889671557594269,-1.5557414977118875
14623.0,tt0167456,Thunderbirds,2004.0,2004-07-23,57000000.0,28283637.0,99068478.26,47883044.53,188.9,184.0,-0.5037958421052632,-0.700767828286072,95.0,Action|Adventure|Comedy|Family,PG,en,1.9696,5.024,312.0,Working Title Films|Tracy Films|StudioCanal|Universal Pictures,Climb into the driver's seat of the most advanced rescue vehicles on the planet.,"Dangerous missions are the bread and butter of the Thunderbirds, a high-tech secret force employed by the government. Led by Jeff Tracy (Bill Paxton), the Thunderbirds are at the top of their game, but their nemesis, The Hood (Ben Kingsley), has landed on their island and is attempting a coup by using the team's rescue vehicles. He'll soon discover that the Thunderbirds won't go down.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/14623.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Thunderbirds.txt,-0.5166672046346218,-0.7270498452733947
52451.0,tt1509767,The Three Musketeers,2011.0,2011-08-31,75000000.0,132274484.0,109972489.68,188089728.69,224.9,218.1,0.7636597866666667,0.5673910742823752,110.0,Adventure|Action|Thriller,PG-13,en,4.8023,5.8,2773.0,Summit Entertainment|Constantin Film|Impact Pictures|New Legacy Film|Studio Babelsberg|Nouvelles Éditions de Films,Every legend has a new beginning.,The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,/content/gdrive/Shareddrives/FML_FINAL/Data/posters/52451.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Three-Musketeers-The.txt,0.7103343685071328,0.5366888885383481
11081.0,tt0364045,Taking Lives,2004.0,2004-03-19,45000000.0,65470529.0,78211956.52,110838936.87,188.9,184.0,0.4549006444444444,0.3749376126866949,103.0,Thriller,R,en,3.2701,6.377,1737.0,Village Roadshow Pictures|Atmosphere Entertainment MM|Warner Bros. Pictures,He would kill to be you.,"Recruited to assist Montreal police in their desperate search for a serial killer who assumes the identities of his victims, FBI profiler Illeana Scott knows it's only a matter of time before the killer strikes again. Her most promising lead is a museum employee who might be the killer's only eyewitness.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/11081.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Taking-Lives.txt,0.4171610301253209,0.3486555958363872
614930.0,tt8589698,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023.0,2023-07-31,75000000.0,180513586.0,81943969.94,189459287.18,304.7,292.7,1.4068478133333333,0.8783179301021398,100.0,Animation|Comedy|Action|Science Fiction,PG,en,5.9609,7.216,1575.0,Paramount Pictures|Nickelodeon Movies|Point Grey Pictures|Cinesite Animation|Mikros Animation,Heroes aren't born. They're mutated.,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/614930.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Teenage-Mutant-Ninja-Turtles-Mutant-Mayhem.txt,1.312058926590005,0.8381384377647496
18487.0,tt1111422,The Taking of Pelham 1 2 3,2009.0,2009-06-10,100000000.0,150166126.0,148536925.22,223884042.4,214.5,215.3,0.50166126,0.4065720019417587,106.0,Crime|Thriller|Action,R,en,4.6276,6.356,3381.0,Escape Artists|Columbia Pictures|Relativity Media|Scott Free Productions|Metro-Goldwyn-Mayer,I can't get it out of my head. I'm gonna die today.,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/18487.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Taking-of-Pelham-One-Two-Three-The.txt,0.5072618614422131,0.4102946679481946
37710.0,tt1243957,The Tourist,2010.0,2010-12-08,100000000.0,278731369.0,149090909.09,408703768.02,218.1,214.5,1.78731369,1.0250782968843393,103.0,Action|Thriller|Romance,PG-13,en,3.3139,6.179,5725.0,GK Films|Spyglass Entertainment|Birnbaum/Barber Productions|StudioCanal|Columbia Pictures|Peninsula Films,It all started when he met a woman.,"American tourist Frank meets mysterious British woman Elise on the train to Venice. Romance seems to bud, but there's more to her than meets the eye.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/37710.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Tourist-The.txt,1.7413057611264713,1.0084343620392802
18239.0,tt1259571,The Twilight Saga: New Moon,2009.0,2009-11-18,50000000.0,709827462.0,74268462.61,1058288216.07,214.5,215.3,13.19654924,2.6529989238075866,131.0,Adventure|Fantasy|Drama|Romance,PG-13,en,9.8065,5.989,9717.0,Summit Entertainment|Temple Hill Entertainment|Maverick Films|Imprint Entertainment|Sunswept Entertainment,Forbidden to remember. Terrified to forget.,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/18239.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Twilight-New-Moon.txt,13.249496743015992,2.6567215898114456
23168.0,tt0840361,The Town,2010.0,2010-09-15,37000000.0,154026136.0,55163636.36,225848502.03,218.1,214.5,3.1628685405405403,1.4262043896552787,125.0,Crime|Drama|Thriller,R,en,7.907,7.2,5606.0,Legendary Pictures|GK Films|Thunder Road|Warner Bros. Pictures,Welcome to the bank robbery capital of America.,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/23168.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Town-The.txt,3.094155442474895,1.4095604548805296
20943.0,tt1142988,The Ugly Truth,2009.0,2009-07-24,38000000.0,321700000.0,56444031.58,479625454.55,214.5,215.3,7.46578947368421,2.136033274518595,96.0,Comedy|Romance,R,en,3.9706,6.505,3751.0,Lakeshore Entertainment|Relativity Media,The battle of the sexes is on.,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/20943.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Ugly-Truth-The.txt,7.497363514337401,2.139755940598288
354861.0,tt1966359,Father Figures,2017.0,2017-12-21,25000000.0,25601244.0,33312500.0,33403826.32,245.1,240.0,0.02404976,0.023765119186678,113.0,Comedy,R,en,1.6805,5.8,674.0,Alcon Entertainment|The Montecito Picture Company|Warner Bros. Pictures,Finding their father would be a family miracle.,"Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/354861.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Whos-Your-Daddy.txt,0.0027415030393996,0.0027377519740828
37903.0,tt1149362,The White Ribbon,2009.0,2009-09-24,21555450.0,11652157.0,32017802.65,17372306.8,214.5,215.3,-0.459433368359278,-0.6151373717197861,144.0,Drama|Mystery,R,de,2.4636,7.472,1132.0,Lucky Red|Wega Film|Les Films du Losange|X Filme Creative Pool,,An aged tailor recalls his life as the schoolteacher of a small village in Northern Germany that was struck by a series of strange events in the year leading up to WWI.,/content/gdrive/Shareddrives/FML_FINAL/Data/posters/37903.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/White-Ribbon-The.txt,-0.4574172690767084,-0.6114147057966011
11358.0,tt0351977,Walking Tall,2004.0,2004-04-02,46000000.0,57223888.0,79950000.0,96877709.81,188.9,184.0,0.2439975652173913,0.2183300370943258,86.0,Adventure|Drama|Action|Thriller,PG-13,en,4.4164,6.312,1646.0,Mandeville Films|Burke/Samples/Foster Productions|WWE Studios|Cub Eight Productions|Metro-Goldwyn-Mayer|Hyde Park Entertainment,One man will stand up for what's right.,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/11358.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Walking-Tall.txt,0.2117287030644153,0.1920480202345903
15749.0,tt0887971,While She Was Out,2008.0,2008-10-27,6000000.0,498088.0,9256150.51,739844.6,215.3,207.3,-0.9169853333333332,-2.4887379799690423,82.0,Drama|Thriller,R,en,1.7718,5.518,197.0,Insight Film Studios|Proud Mary Entertainment|Redwood Palms Pictures|Don Murphy Productions|Victoria KG Productions|Grosvenor Park Productions,"Everyone has a breaking point. Tonight, she reaches hers.","Della Myers, a suburban housewife, lives with her twin children and her abusive husband, Kenneth. On Christmas Eve, she drives to the local mall to buy gift-wrap. In the jam-packed parking lot, she notices an old car taking up two spaces and decides to leave a note on the windshield calling them out. After the mall closes, her car is blocked by the old car and she's threatened by four thugs. She escapes in her vehicle, but they drive after her. She crashes at a dead end construction site at the edge of a forest. What unfolds in the desolate woods is Della's lone fight for survival against a gang of angry young men with murderous intent.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/15749.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/While-She-Was-Out.txt,-0.9200699470907804,-2.526603365399982
9692.0,tt0361127,The Woodsman,2004.0,2004-12-24,4000000.0,4700000.0,6952173.91,7956908.42,188.9,184.0,0.175,0.1612681475961222,87.0,Drama|Crime,R,en,1.6266,6.845,527.0,Lee Daniels Entertainment|Dash Films,Nothing can undo the past.,"After twelve years in prison, Walter returns home. His family has abandoned him, save for his brother-in-law. Few know he's a sex offender and pedophile. Walter finds an apartment and is regularly visited by his parole officer. He gets a job at a lumber mill and starts seeing a coworker. Then his new world begins to unravel; as his past becomes known, he strikes up a high-risk friendship with a young girl and realizes that a man loitering near a schoolyard is a child molester prowling for his next victim.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/9692.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Woodsman-The.txt,0.1445209114453812,0.1349861314933541
467244.0,tt7160372,The Zone of Interest,2023.0,2023-12-15,15000000.0,52631884.0,16388793.99,55240159.18,304.7,292.7,2.5087922666666667,1.25527189469669,105.0,Drama|History|War,PG-13,en,5.9146,7.0,2577.0,JW Films|Extreme Emotions|Access Entertainment|A24|Film4 Productions,,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/467244.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Zone-of-Interest-The.txt,2.3706055011556098,1.2150924021582576
2080.0,tt0458525,X-Men Origins: Wolverine,2009.0,2009-04-28,150000000.0,373062864.0,222805387.83,556202815.42,214.5,215.3,1.48708576,0.9111116475399608,107.0,Adventure|Action|Science Fiction,PG-13,en,1.0944,6.287,11202.0,The Donners' Company|Seed Productions|20th Century Fox|Marvel Entertainment|Dune Entertainment,Witness the origin.,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/2080.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/X-Men-Origins-Wolverine.txt,1.4963616043449603,0.9148343135496652
14223.0,tt0486051,Wind Chill,2007.0,2007-05-18,6000000.0,285060.0,9517857.14,439759.71,207.3,201.6,-0.95249,-3.0468150637833062,91.0,Drama|Horror|Thriller,R,en,2.4394,5.83,543.0,TriStar Pictures|Blueprint Pictures|Section Eight,There Are Worse Things Than Dying.,"Two college students share a ride home for the holidays. When they break down on a deserted stretch of road, they're preyed upon by the ghosts of people who have died there.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/14223.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Wind-Chill.txt,-0.9537963531568618,-3.0746965480110644
12163.0,tt1125849,The Wrestler,2008.0,2008-09-07,6000000.0,44734660.0,9256150.51,66447488.47,215.3,207.3,6.455776666666667,2.008989123429668,109.0,Drama|Romance,R,en,4.5419,7.535,3994.0,Wild Bunch|Top Rope|Saturn Films|Protozoa Pictures,Love. Pain. Glory.,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/12163.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Wrestler-The.txt,6.17873897990451,1.9711237380956967
64688.0,tt1232829,21 Jump Street,2012.0,2012-03-14,42000000.0,201585328.0,59722543.35,280779564.0,229.6,224.9,3.7996506666666665,1.5685431374876364,109.0,Action|Comedy|Crime,R,en,8.611,6.886,10979.0,Columbia Pictures|Relativity Media|Original Film|Metro-Goldwyn-Mayer|Stephen J. Cannell Productions|SJC Studios,The only thing getting blown tonight is their cover.,"When cops Schmidt and Jenko join the secret Jump Street unit, they use their youthful appearances to go undercover as high school students. They trade in their guns and badges for backpacks, and set out to shut down a dangerous drug ring. But, as time goes on, Schmidt and Jenko discover that high school is nothing like it was just a few years earlier -- and, what's more, they must again confront the teenage terror and anxiety they thought they had left behind.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/64688.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/21-Jump-St.txt,3.701399978137401,1.5478603320510491
48231.0,tt1571222,A Dangerous Method,2011.0,2011-09-30,15000000.0,27462041.0,21994497.94,39050069.86,224.9,218.1,0.8308027333333333,0.6047545227683424,99.0,Drama,R,en,2.9398,6.352,2214.0,Dangerous Method Film AG|Recorded Pictures Company|Millbrook Pictures|Prospero Pictures|Lago Film|The Movie Network,Why deny what you desire the most.,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. Jung’s weapon is the method of his master, the renowned Sigmund Freud. Both men fall under Sabina’s spell.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/48231.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/A-Dangerous-Method.txt,0.7754472035018407,0.5740523368292474
119123.0,tt1496729,Aaranya Kaandam,2011.0,2011-06-10,780000.0,1040344.0,1143713.89,1479333.09,224.9,218.1,0.333774358974359,0.2880127869904681,126.0,Comedy|Action|Crime|Drama,,ta,1.1695,7.5,41.0,Capital Film Works,A page out of the life of a gangster!,A drama that unfolds between two rival mafia gangs on a single day when a bag of cocaine gets stolen by two innocent people.,/content/gdrive/Shareddrives/FML_FINAL/Data/posters/119123.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/AaranyaKaandam.txt,0.2934468164935902,0.2573106058292692
5176.0,tt0381849,3:10 to Yuma,2007.0,2007-09-06,55000000.0,70000000.0,87247023.81,107988422.58,207.3,201.6,0.2727272727272727,0.241162056816888,122.0,Western,R,en,5.4977,7.227,4001.0,Lionsgate|Tree Line Films|Relativity Media|Yuma,Time waits for one man.,"In Arizona in the late 1800s, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/5176.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/310-To-Yuma.txt,0.2377318774239113,0.2132805736041651
27581.0,tt1386588,The Other Guys,2010.0,2010-08-06,100000000.0,170432927.0,149090909.09,249905777.42,218.1,214.5,0.70432927,0.5331716433079979,107.0,Comedy|Action,PG-13,en,7.151,6.33,4559.0,Columbia Pictures|Gary Sanchez Productions|Mosaic Media Group,NY's finest were busy.,"Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/27581.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Back-Ups.txt,0.6761972875833914,0.5165277084874633
13448.0,tt0808151,Angels & Demons,2009.0,2009-04-20,150000000.0,485930816.0,222805387.83,724478671.13,214.5,215.3,2.2395387733333334,1.1754309657614936,139.0,Thriller|Mystery,PG-13,en,12.4668,6.719,7295.0,Columbia Pictures|Imagine Entertainment|Skylark Productions|Panorama Films|Brian Grazer Productions,The holiest event of our time. Perfect for their return.,"Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati – a secret, underground organization – after four cardinals are kidnapped on the night of the papal conclave.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/13448.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Angels-Demons.txt,2.251620969250418,1.1791536317716935
102899.0,tt0478970,Ant-Man,2015.0,2015-07-14,130000000.0,519311965.0,175640050.7,700742474.29,237.0,236.7,2.994707423076924,1.384970340760879,117.0,Science Fiction|Adventure|Action,PG-13,en,10.8848,7.065,20809.0,Marvel Studios,Heroes don't get any bigger.,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/102899.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Antman.txt,2.98965083132944,1.3837037161274637
424277.0,tt6217926,Annette,2021.0,2021-07-07,15500000.0,3688261.0,19153400.31,4354026.83,270.9,258.8,-0.7620476774193549,-1.4356849506698606,140.0,Drama|Romance,R,fr,1.7906,6.664,745.0,Eurospace|Detailfilm|ARTE France Cinéma|CG Cinéma|Garidi Films|Théo Films|Tribus P Films|UGC|SCOPE Pictures|Wrong Men|Piano,"As dangerous, as intense, as love.","In present-day Los Angeles, controversial stand-up comedian Henry McHenry and internationally renowned opera singer Ann Defrasnoux form the façade of a happy couple in the spotlight. Ann gives birth to a baby girl named Annette, who possesses an exceptional gift that will change all of their lives forever.",/content/gdrive/Shareddrives/FML_FINAL/Data/posters/424277.jpg,/content/gdrive/Shareddrives/FML_FINAL/Data/Anyis_Script/Movie-Script-Database/scripts/filtered/Annette.txt,-0.7726760387435352,-1.4813791368011884
